% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 9 2026, 18:30"
% Dimension,1
% Nodes,5000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
165,-0.0051490179424263085,0.015297187571212912,4.437414501004967E-20,-15515.567136343003,-46563.2258376605,308246.9542547576
166,-0.005096663705820025,0.016871269032098242,6.057586905182372E-20,-27245.59797661817,-44348.622320777846,360953.4104172561
167,-0.0051858285775576605,0.016256960870063043,7.544365343169372E-20,-71853.12224222539,-10689.33455404856,400452.3213682823
168,-0.0054415070581325786,0.01696017895509277,7.209941153809234E-20,-40553.29180729126,29183.550328988345,394715.7897236384
169,-0.005528808196451744,0.016339726887357645,5.751273041507488E-20,-21345.439504673326,-326.1575737124429,354704.84897627326
170,-0.005616109334770911,0.01571927481962251,6.94151153200492E-20,-7107.4081872745355,52241.82492301298,386812.1256870542
171,-0.005656647436739205,0.01669133592987251,2.329369453549866E-20,30023.987274439354,-1079.9157355079274,224141.849077881
172,-0.005998695188924053,0.016771029994317146,1.1888419432816927E-20,13897.09812369401,-25084.96569215437,158993.98917986912
173,-0.006083200727115512,0.016141362068032114,5.566623815833073E-20,-29134.13253853255,-41892.03287656632,345851.8296370033
174,-0.006211039967402972,0.016492971110546976,3.3216253748616526E-20,17972.39740962964,-36396.32319827744,266982.7905661838
175,-0.0014118095951533179,0.015695323778497673,3.90874080818097E-20,-28014.680024605837,36211.87696955892,289347.04792160523
176,-0.0018428455064020718,0.016157632427651093,1.5986290644568173E-20,-3194.235015938805,-24166.204434832092,185753.31239172159
177,-0.0022738814176508255,0.016619941076804506,7.022320749539859E-20,56702.64364072311,33009.68568585549,387133.96605134336
178,-0.0027049173288995793,0.017082249725957926,5.197492949772303E-20,-40164.44179566071,21129.53193233275,334743.47704942786
179,-0.0031359532401483326,0.017544558375111336,4.8507088133108843E-20,-47719.14032625986,4852.257442975,322797.7849836146
180,-0.0014652095162826795,0.01602812067578666,4.60304443216165E-20,20682.930681068287,-4042.000612019874,317202.4473727739
181,-0.00189669852768007,0.016495029727951836,3.0212288184283214E-20,-6010.309532439152,32894.03200334361,255370.42742642574
182,-0.00232818753907746,0.016961938780117012,6.538674349926698E-20,10270.56750800631,60129.015780614944,373949.1123279658
183,-0.0011405203471440116,0.01622680541819946,7.524242695401711E-22,-4555.674352195089,5000.470786106022,40077.64127438153
184,-0.0015729155588386757,0.016702915276388158,5.1980447066855635E-20,-39403.489388159294,-33187.84223184902,333872.55214852054
185,-0.0020053107705333396,0.01717902513457685,4.6957486976524134E-20,6852.543644063881,27699.432649488717,319816.59148938925
186,-0.002437705982228004,0.01765513499276554,1.3928604952561347E-20,-20256.41350867534,-4436.153510941189,173639.78462158563
187,-0.0011943733684220096,0.01656420271850021,7.375957821093749E-20,-54911.316017637626,43588.51640628617,396265.7466511379
188,-0.0016272216802653105,0.017044912979700656,6.153229593217586E-20,-16062.203678158738,25465.92984616284,366319.3231460221
189,-0.0020600699921086113,0.017525623240901105,1.1562481239342362E-22,-210.09157708314524,1191.6268455856928,15886.931209989507
190,-0.001302985611275279,0.017248198125125215,2.8268810216244525E-20,-36811.31614726958,6769.034189756749,246301.29511781444
191,-0.0017367401234158538,0.017738109192349184,3.897475804524176E-20,-42105.41464659668,30891.239919076892,287825.25026865915
192,-9.235372205613401E-4,0.017100284761213752,7.975969388795294E-20,52654.167887700845,36749.76518485002,413512.0226518754
193,-0.0013577448328505508,0.017594796231449474,7.981810441046963E-20,-27662.16063407758,11235.2226205866,417554.8063616225
194,-5.979418511253986E-4,0.017289768697603035,4.4404375851961833E-20,5883.872422213364,30150.82089441546,310721.3100894601
195,-0.0010330556637118832,0.017793480973862276,7.589654096003435E-20,25772.708874847383,48443.517892401156,404502.80209964176
196,-6.527010727006706E-4,0.017636366803927297,3.3523184065828485E-20,-31745.02400613915,24543.989381436673,268311.8191553486
197,-0.01239869825043142,0.012787323581206204,2.272840126740931E-22,3485.4282491254066,-511.1896152829163,22059.038765879508
198,-0.011968526822415154,0.013190190127499722,2.3504692681288294E-20,16869.66868664582,22501.283917873872,225420.79567224951
199,-0.0115261362861566,0.013578167647320475,7.891237187509964E-20,-22988.599323009825,65502.439958480725,410409.3465667637
200,-0.011071526641655763,0.013951256140668465,5.639942790247138E-20,26387.208764965686,-24483.932927366237,350044.60173179803
201,-0.010125650027927247,0.014652766047946164,5.561262256305379E-20,16614.481497305307,-10671.222516642938,348869.0260242895
