% Model,※磁场聚焦光电阴极模型（30纳米-毫米尺度）.mph
% Version,COMSOL 6.4.0.293
% Date,"May 25 2026, 22:47"
% Dimension,1
% Nodes,50000
% Expressions,6
% Description,"粒子位置，x 分量, 粒子位置，y 分量, 粒子动能, 粒子速度，x 分量, 粒子速度，y 分量, 粒子速度，z 分量"
% 索引,qx (µm) @ t=0,qy (µm) @ t=0,cpt.Ep (J) @ t=0,cpt.vx (m/s) @ t=0,cpt.vy (m/s) @ t=0,cpt.vz (m/s) @ t=0
74,-0.0026729168456965857,0.01751751564251762,1.7690223380672863E-20,16046.914845268193,9211.079756919002,196207.0367987118
75,-0.002804549189870659,0.017666639975687303,8.611979777291302E-21,-1850.5571486231363,-8835.664722081514,137209.45353860708
76,-0.0012441636535831622,0.016088966803400516,7.208331993739871E-20,-8966.990983344145,49571.78949397029,394618.4294662727
77,-0.0015076297197751478,0.016389260093300665,5.952843633246685E-20,-6400.845343068614,57882.676245346425,356798.87736571726
78,-0.0016393627528711408,0.01653940673825074,7.381498432967316E-21,-14980.717406321666,8838.585741485262,126110.3371895543
79,-0.0017710957859671328,0.016689553383200814,2.9345488608635406E-20,-8254.34964640201,-27339.515084970037,252217.21488532043
80,-0.0019028288190631256,0.01683970002815089,2.171463683103178E-20,-19942.68067292048,19354.660143038047,216570.96411819104
81,-0.0020345618521591187,0.016989846673100963,3.941064643177295E-20,8808.271364389053,-25917.595085229164,292879.17336470896
82,-0.002166294885255111,0.01713999331805104,6.170667054023658E-20,-40775.74481856305,-38921.551144223136,363732.9394198988
83,-0.0022980279183511037,0.017290139963001112,2.4126852118648397E-20,-39698.354418345814,-8505.282791735093,226546.02859862207
84,-0.0024297609514470964,0.017440286607951185,5.0895149001714817E-20,15173.021924517388,21097.86060362438,333266.8596378268
85,-0.002561493984543089,0.017590433252901258,1.696906326341502E-20,-25737.29115903433,3245.9570516582003,191267.5372551787
86,-0.002693227017639082,0.01774057989785133,4.350480029541707E-20,-22966.687424511387,-30436.08072661434,306696.18746438844
87,-0.0012538152949448137,0.016195387372165422,1.527837362520252E-20,3523.9590682443268,-19196.539818406665,182107.98506463497
88,-0.0015173820500587183,0.016496702973845957,6.154000749706905E-20,16033.681108599612,-31364.661888252016,365885.8626962638
89,-0.0016491654276156707,0.01664736077468623,5.806358942181472E-20,-56342.53551369067,20022.66762362644,352001.85359850904
90,-0.001780948805172623,0.0167980185755265,2.106667799341739E-20,-4313.154671265408,33896.22727612404,212332.57188367486
91,-0.0019127321827295753,0.01694867637636677,2.489356898005256E-20,12441.753461236778,-38973.116315598585,230176.1409759902
92,-0.0020445155602865275,0.017099334177207038,3.708301538355772E-20,-23849.739763842943,-15096.017997634042,283937.35577771027
93,-0.00217629893784348,0.017249991978047306,1.4243242363710404E-20,19883.938444882133,-2723.1794981040084,175695.15633549396
94,-0.0023080823154004323,0.017400649778887573,7.547501369378926E-20,-69608.7534475414,7681.496391493548,401003.32076511486
95,-0.002439865692957385,0.017551307579727848,2.926354198144449E-20,-20557.439457606528,35096.02559911355,250189.62960159278
96,-0.002571649070514337,0.017701965380568112,3.1839667966468825E-20,23779.381116155593,20297.04032588584,262540.9262499556
97,-0.0011413352001111647,0.016257570708854956,2.7271350301973184E-21,-389.7047244439429,3064.666669663728,77317.42894832842
98,-0.0012732192665900362,0.016409250821475617,6.947346332789459E-20,64405.475987743215,-9553.213606734615,385087.15872678434
99,-0.0015369873995477797,0.016712611046716935,2.418630453136296E-20,-27667.128116448774,-14476.990801048281,228313.11598745716
100,-0.0016688714660266508,0.016864291159337595,7.588468326030472E-20,12536.497683918877,-21430.148148579592,407420.02267260576
101,-0.0018007555325055223,0.017015971271958256,3.847807702967848E-20,36778.09485369182,25019.52447285261,287230.61098095914
102,-0.0019326395989843945,0.017167651384578916,2.5112536101309648E-20,14441.256849116611,-17932.231376295542,233677.96710486594
103,-0.002064523665463265,0.017319331497199577,2.034665176729902E-20,-18088.84349740595,10292.76293025644,210329.94913265138
104,-0.002196407731942137,0.017471011609820238,2.7539389850175396E-20,-5893.620256821958,17395.71795431882,245206.86446058346
105,-0.002328291798421009,0.017622691722440895,2.4395210190986686E-20,-23265.12038164669,-15746.402113697533,229720.2149093704
106,-0.0024601758648998807,0.017774371835061555,2.933582830511184E-20,-30924.953859330046,-1676.8702080340765,251890.3186693516
107,-0.001151037185933776,0.016364502433510054,2.3169850200925698E-20,18519.986493264743,32014.674330389982,222491.21450115892
108,-0.001282971596873607,0.01651669370202091,1.1741783077160476E-20,-15456.868522616507,-18049.539635170862,158791.77298096134
109,-0.0014149060078134383,0.016668884970531764,2.9396846811883474E-20,-11605.208652646752,-5545.000066974204,253725.12238316066
110,-0.001678774829693101,0.016973267507553475,4.792752070797799E-20,-38785.59156410632,36993.355809453395,319927.7732075356
111,-0.0018107092406329324,0.017125458776064334,5.975545821172574E-20,33368.88846963707,-43934.99802423766,357982.51532603736
112,-0.001942643651572763,0.017277650044575186,1.6661960515280194E-20,-16324.70659619676,31002.29913934322,188027.44787885706
113,-0.0020745780625125946,0.01742984131308604,3.635553859247953E-20,-1555.4070053621397,-7551.079236010166,282418.98453205335
114,-0.0022065124734524256,0.017582032581596897,4.22275738457084E-20,29638.896499728937,-23438.070466419063,302133.03818061907
115,-0.0023384468843922566,0.017734223850107752,4.217725874485406E-20,-12916.778570869692,-23755.525181605342,303101.5397540473
116,-0.0010385067466391674,0.016426174614309397,6.309244201187857E-20,48633.162035700414,16769.493742100232,368612.6783114189
117,-0.0011705418465009182,0.01657938819460064,2.4894087201646556E-20,-14589.713574070709,6638.838803361651,233235.84792111386
118,-0.0013025769463626683,0.01673260177489189,7.897274135332593E-20,38464.539685232405,-10440.597273589467,414486.3005324893
119,-0.001434612046224419,0.016885815355183135,3.832593261354253E-20,-17450.064685170742,-39520.24209955041,286844.27139032667
120,-0.0015666471460861694,0.01703902893547438,4.2568026856456185E-20,-16126.317526085375,-6350.498327958667,305220.03471999726
121,-0.0018307173458096705,0.017345456096056873,6.440559174368936E-20,16743.346422144135,-42296.29046547703,373276.6464947988
122,-0.001962752445671421,0.017498669676348118,6.244350532578951E-21,-5233.684968894067,-12621.994567468924,116288.44478815961
123,-0.0020947875455331715,0.017651883256639366,5.85648220910807E-20,45735.87077730622,-18981.85074162673,355146.56985905604
124,-0.0022268226453949222,0.017805096836930615,7.335049756694494E-20,-23784.956532851596,-67932.12475492926,394795.0175315673
125,-0.001048259076922738,0.01653361749485469,6.20619586083592E-20,-41299.47344345307,30213.64267181918,365569.05746509327
126,-0.0011803445212454481,0.01668734223103613,6.935819063477915E-20,-52195.160499604455,22264.825902130324,386080.6999157784
127,-0.0013124299655681581,0.01684106696721757,3.489859101113373E-20,5262.308262753526,-37544.044336813786,274196.81590133114
128,-0.0014445154098908688,0.016994791703399018,7.036378713814306E-20,-264.7237849242126,22959.103467132427,392376.0868029662
129,-0.001576600854213579,0.017148516439580458,5.615748538795975E-20,-56596.74342920821,-14695.951348438888,346232.02573313855
130,-0.0017086862985362893,0.0173022411757619,7.961852518100031E-20,45426.10136905845,54614.23150736376,412018.2206887188
131,-0.0018407717428589993,0.01745596591194334,2.497076697958779E-20,25962.4358727497,33498.65811518613,230278.1790408982
132,-0.0021049426315044193,0.01776341538430622,7.740764576779937E-20,25236.127973932376,-24965.65653277458,410720.1683795223
133,-9.356782931671696E-4,0.01659477851976383,5.637494796952006E-20,-13502.181905154242,31125.428969310502,350174.4182292715
134,-0.001067864426411799,0.016749525567725663,2.3961007638273304E-20,16181.46972408843,-10709.329925994994,228540.4887416809
135,-0.0012000505596564284,0.016904272615687495,2.784391591074793E-20,38058.85504932154,12372.795905278626,243989.31848212564
136,-0.001332236692901058,0.01705901966364933,7.963784728361374E-20,-56413.89296054068,35487.898346130256,412802.3294520521
137,-0.0014644228261456872,0.01721376671161116,5.821645734569771E-20,-9632.294125888428,31715.973755163453,355974.2070115249
138,-0.0015966089593903166,0.017368513759572993,5.524562208553178E-20,-26078.66389812426,4774.193881575045,347261.9497318333
139,-0.0017287950926349461,0.017523260807534826,5.54694536227617E-20,-6103.095420380741,20053.042462777314,348347.2531571606
140,-0.0018609812258795753,0.01767800785549666,2.1107418148226838E-20,18252.011159348913,4561.615847049635,214448.55059602516
141,-0.001993167359124205,0.01783275490345849,5.535981055605167E-20,-55346.67037620539,20314.173469589943,343611.0249177864
142,-0.0010777174456172893,0.016857990760051355,7.651969716871853E-20,-47287.917008401586,43718.190845895246,404789.15007969434
143,-0.0012099539233228786,0.017013248963903382,2.8788097172958087E-20,-26786.97720870033,-8946.036023178256,249815.4523897808
144,-0.0013421904010284676,0.01716850716775541,4.9321433711952725E-20,-35599.569244719496,-37477.108476158166,324984.81714691623
145,-0.0014744268787340567,0.017323765371607437,2.0270199425634853E-20,-11111.67445788625,24978.647226761015,209180.73211084135
146,-0.001606663356439646,0.017479023575459465,6.826460064630713E-20,-62585.83067332619,8946.520241111255,381942.8296333502
147,-0.0017388998341452348,0.01763428177931149,7.54452945716934E-20,-17059.200594234982,50884.239968978334,403438.441090267
148,-0.0018711363118508243,0.01778953998316352,9.72210674610079E-21,-13403.808512463596,-20764.48199281589,143994.53889505722
149,-8.328498396951723E-4,0.016763382425218267,7.401481955286444E-20,-31406.37192754376,-4277.059868895305,401867.5036844467
150,-9.651870063226807E-4,0.016919662940850684,5.536066243061556E-20,31242.918056537117,48650.32791827174,343807.1436327758
151,-0.001097524172950189,0.017075943456483108,2.0491107130750278E-21,-1853.7864008212873,-6423.749262120669,66739.7904769176
152,-0.0012298613395776974,0.01723222397211553,6.229644838540417E-20,-47225.64317651746,-20499.447877138948,366228.87357267324
153,-0.0014945356728327135,0.017544785003380362,4.1621571593559836E-20,22513.599375617167,-2479.268807731575,301444.3101379362
154,-0.0016268728394602222,0.01770106551901278,3.895366338170798E-20,-37677.10932098909,31417.066533267487,288301.22897456714
155,-0.0017592100060877301,0.0178573460346452,2.4036828599074454E-20,-1158.9118444072221,23792.154150795966,228487.07336338412
156,-8.427028589006622E-4,0.016871847617543956,7.810707436216494E-20,45171.892578260406,-5115.646740894964,411606.79171670094
157,-9.750903699891302E-4,0.01702863928906657,3.296026306500257E-20,-26537.76524971512,-36572.28999540793,265186.13807222375
158,-0.0011074778810775982,0.017185430960589186,6.930994801098791E-20,29714.426711805107,-54897.65897918589,385065.8979115546
159,-0.0012398653921660665,0.017342222632111798,4.6784983432103044E-20,-12248.36195585379,-35839.18384936704,318250.9405662824
